"","schoolcode","choicepgm","schoolname","sssdistrict","ssslong","ssslat","cutoff","quality","size"
"1169",50501,"Business","NSUTAMAN CATHOLIC SENIOR HIGH. SCHOOL, NSUTAMAN","Sekyere West (Mampong)",-1.18007683753967,7.19956493377686,211,259.48,100
"1170",50501,"General Arts","NSUTAMAN CATHOLIC SENIOR HIGH. SCHOOL, NSUTAMAN","Sekyere West (Mampong)",-1.18007683753967,7.19956493377686,238,269.333333333333,150
"1171",50501,"General Science","NSUTAMAN CATHOLIC SENIOR HIGH. SCHOOL, NSUTAMAN","Sekyere West (Mampong)",-1.18007683753967,7.19956493377686,226,271.536585365854,41
"1172",50501,"Home Economics","NSUTAMAN CATHOLIC SENIOR HIGH. SCHOOL, NSUTAMAN","Sekyere West (Mampong)",-1.18007683753967,7.19956493377686,221,257.08,50
"1173",50501,"Visual Arts","NSUTAMAN CATHOLIC SENIOR HIGH. SCHOOL, NSUTAMAN","Sekyere West (Mampong)",-1.18007683753967,7.19956493377686,247,267.72,50
"1174",50502,"Agriculture","ST. MONICA'S SENIOR HIGH. SCHOOL, MAMPONG","Sekyere West (Mampong)",-1.18007683753967,7.19956493377686,324,351.48,50
"1175",50502,"Business","ST. MONICA'S SENIOR HIGH. SCHOOL, MAMPONG","Sekyere West (Mampong)",-1.18007683753967,7.19956493377686,348,368.64,100
"1176",50502,"General Arts","ST. MONICA'S SENIOR HIGH. SCHOOL, MAMPONG","Sekyere West (Mampong)",-1.18007683753967,7.19956493377686,364,378.206666666667,150
"1177",50502,"General Science","ST. MONICA'S SENIOR HIGH. SCHOOL, MAMPONG","Sekyere West (Mampong)",-1.18007683753967,7.19956493377686,351,373.35,100
"1178",50502,"Home Economics","ST. MONICA'S SENIOR HIGH. SCHOOL, MAMPONG","Sekyere West (Mampong)",-1.18007683753967,7.19956493377686,365,376.7,50
"1179",50502,"Visual Arts","ST. MONICA'S SENIOR HIGH. SCHOOL, MAMPONG","Sekyere West (Mampong)",-1.18007683753967,7.19956493377686,339,359.92,50
"1180",50503,"Agriculture","AMANIAMPONG SENIOR HIGH. SCHOOL, MAMPONG","Sekyere West (Mampong)",-1.18007683753967,7.19956493377686,273,299.46,100
"1181",50503,"General Arts","AMANIAMPONG SENIOR HIGH. SCHOOL, MAMPONG","Sekyere West (Mampong)",-1.18007683753967,7.19956493377686,289,309.484,250
"1182",50503,"General Science","AMANIAMPONG SENIOR HIGH. SCHOOL, MAMPONG","Sekyere West (Mampong)",-1.18007683753967,7.19956493377686,249,288.02,100
"1183",50503,"Home Economics","AMANIAMPONG SENIOR HIGH. SCHOOL, MAMPONG","Sekyere West (Mampong)",-1.18007683753967,7.19956493377686,300,315.9,50
"1184",50504,"Business","ST. JOSEPH SEMINARY/SENIOR HIGH SCH, MAMPONG","Sekyere West (Mampong)",-1.18007683753967,7.19956493377686,253,289.213333333333,150
"1185",50504,"General Arts","ST. JOSEPH SEMINARY/SENIOR HIGH SCH, MAMPONG","Sekyere West (Mampong)",-1.18007683753967,7.19956493377686,239,274.64,250
"1186",50504,"Home Economics","ST. JOSEPH SEMINARY/SENIOR HIGH SCH, MAMPONG","Sekyere West (Mampong)",-1.18007683753967,7.19956493377686,241,265.7,50
"1187",50601,"Agriculture","OKOMFO ANOKYE SENIOR HIGH. SCHOOL, WIAMOASE","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,281,304.066666666667,60
"1188",50601,"Business","OKOMFO ANOKYE SENIOR HIGH. SCHOOL, WIAMOASE","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,273,301.477777777778,180
"1189",50601,"General Arts","OKOMFO ANOKYE SENIOR HIGH. SCHOOL, WIAMOASE","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,296,317.711111111111,180
"1190",50601,"General Science","OKOMFO ANOKYE SENIOR HIGH. SCHOOL, WIAMOASE","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,282,311.016666666667,60
"1191",50601,"Home Economics","OKOMFO ANOKYE SENIOR HIGH. SCHOOL, WIAMOASE","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,281,300.825,80
"1192",50601,"Visual Arts","OKOMFO ANOKYE SENIOR HIGH. SCHOOL, WIAMOASE","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,284,303.5,60
"1193",50602,"Business","S.D.A SENIOR HIGH. SCHOOL, AGONA","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,290,311.03,100
"1194",50602,"General Arts","S.D.A SENIOR HIGH. SCHOOL, AGONA","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,298,317.37,200
"1195",50602,"General Science","S.D.A SENIOR HIGH. SCHOOL, AGONA","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,294,324.36,50
"1196",50602,"Home Economics","S.D.A SENIOR HIGH. SCHOOL, AGONA","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,295,312.22,50
"1197",50603,"Business","KONADU YIADOM SENIOR HIGH. SCHOOL, ASAMAN","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,248,272.033333333333,60
"1198",50603,"General Arts","KONADU YIADOM SENIOR HIGH. SCHOOL, ASAMAN","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,236,269.285714285714,140
"1199",50603,"Home Economics","KONADU YIADOM SENIOR HIGH. SCHOOL, ASAMAN","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,241,264.28,50
"1200",50604,"Agriculture","OSEI TUTU II COLLEGE","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,222,260,50
"1201",50604,"Business","OSEI TUTU II COLLEGE","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,222,265.87037037037,54
"1202",50604,"General Arts","OSEI TUTU II COLLEGE","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,217,264.653333333333,75
"1203",50604,"General Science","OSEI TUTU II COLLEGE","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,236,249.5,2
"1204",50604,"Home Economics","OSEI TUTU II COLLEGE","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,220,247.666666666667,42
"1205",50604,"Visual Arts","OSEI TUTU II COLLEGE","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,210,254.489795918367,49
"1206",50605,"Business","ADU GYAMFI SENIOR HIGH. SCHOOL, JAMASI","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,289,311.88,150
"1207",50605,"General Arts","ADU GYAMFI SENIOR HIGH. SCHOOL, JAMASI","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,299,319.94347826087,230
"1208",50605,"General Science","ADU GYAMFI SENIOR HIGH. SCHOOL, JAMASI","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,301,319.18,50
"1209",50605,"Home Economics","ADU GYAMFI SENIOR HIGH. SCHOOL, JAMASI","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,289,303.34,50
"1210",50606,"Agriculture","AGONA SENIOR HIGH./TECH. SCHOOL, AGONA","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,259,283.6,60
"1211",50606,"Technical","AGONA SENIOR HIGH./TECH. SCHOOL, AGONA","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,258,274.7,60
"1212",50606,"Visual Arts","AGONA SENIOR HIGH./TECH. SCHOOL, AGONA","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,254,277.533333333333,60
"1213",50701,"Business","ANTOA SENIOR HIGH SCHOOL, ANTOA","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,250,276.475,120
"1214",50701,"General Arts","ANTOA SENIOR HIGH SCHOOL, ANTOA","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,275,295.358333333333,120
"1215",50701,"General Science","ANTOA SENIOR HIGH SCHOOL, ANTOA","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,249,277.825,40
"1216",50701,"Home Economics","ANTOA SENIOR HIGH SCHOOL, ANTOA","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,270,290.775,40
"1217",50702,"Agriculture","SIMMS SENIOR HIGH. COMM. SCHOOL, FAWOADE","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,263,287.65,60
"1218",50702,"Business","SIMMS SENIOR HIGH. COMM. SCHOOL, FAWOADE","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,242,272.395238095238,210
"1219",50702,"General Arts","SIMMS SENIOR HIGH. COMM. SCHOOL, FAWOADE","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,268,291.504761904762,210
"1220",50702,"Home Economics","SIMMS SENIOR HIGH. COMM. SCHOOL, FAWOADE","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,272,289.283333333333,60
"1221",50702,"Visual Arts","SIMMS SENIOR HIGH. COMM. SCHOOL, FAWOADE","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,267,288.8,60
"1222",50703,"Business","ADANWOMASE SENIOR HIGH SCHOOL, ADANWOMASE","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,212,257.147651006711,149
"1223",50703,"General Arts","ADANWOMASE SENIOR HIGH SCHOOL, ADANWOMASE","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,244,269.83,200
"1224",50703,"General Science","ADANWOMASE SENIOR HIGH SCHOOL, ADANWOMASE","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,214,264.22,50
"1225",50703,"Home Economics","ADANWOMASE SENIOR HIGH SCHOOL, ADANWOMASE","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,257,275.82,50
"1226",50703,"Visual Arts","ADANWOMASE SENIOR HIGH SCHOOL, ADANWOMASE","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,250,269.08,50
"1227",50704,"Agriculture","ADUMAN SENIOR HIGH SCHOOL, ADUMAN","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,287,309.22,50
"1228",50704,"Business","ADUMAN SENIOR HIGH SCHOOL, ADUMAN","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,276,297.313333333333,150
"1229",50704,"General Arts","ADUMAN SENIOR HIGH SCHOOL, ADUMAN","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,295,313.046666666667,150
"1230",50704,"General Science","ADUMAN SENIOR HIGH SCHOOL, ADUMAN","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,288,313.74,50
"1231",50704,"Home Economics","ADUMAN SENIOR HIGH SCHOOL, ADUMAN","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,285,299.58,50
"1232",50704,"Visual Arts","ADUMAN SENIOR HIGH SCHOOL, ADUMAN","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,292,306.2,50
"1233",50705,"Agriculture","KOFI ADJEI SENIOR HIGH/TECHNICAL SCHOOL, BAMPENASE","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,218,253.1,80
"1234",50705,"Business","KOFI ADJEI SENIOR HIGH/TECHNICAL SCHOOL, BAMPENASE","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,235,240.5,4
"1235",50705,"General Arts","KOFI ADJEI SENIOR HIGH/TECHNICAL SCHOOL, BAMPENASE","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,239,269.372222222222,180
"1236",50705,"Home Economics","KOFI ADJEI SENIOR HIGH/TECHNICAL SCHOOL, BAMPENASE","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,241,261.05,60
"1237",50705,"Technical","KOFI ADJEI SENIOR HIGH/TECHNICAL SCHOOL, BAMPENASE","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,226,256.34,50
"1238",50705,"Visual Arts","KOFI ADJEI SENIOR HIGH/TECHNICAL SCHOOL, BAMPENASE","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,227,245,8
"1239",50706,"General Arts","GYAAMA PENSAN SENIOR HIGH./TECH., ABOASO-ASHANTI","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,226,226,1
"1240",50706,"Home Economics","GYAAMA PENSAN SENIOR HIGH./TECH., ABOASO-ASHANTI","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,216,249.7,20
"1241",50706,"Technical","GYAAMA PENSAN SENIOR HIGH./TECH., ABOASO-ASHANTI","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,216,244.571428571429,14
"1242",50706,"Visual Arts","GYAAMA PENSAN SENIOR HIGH./TECH., ABOASO-ASHANTI","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,214,247.75,20
"1243",50707,"Business","ADVENTIST GILRS SENIOR HIGH. SCH. NTONSO","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,219,268.757142857143,70
"1244",50707,"General Arts","ADVENTIST GILRS SENIOR HIGH. SCH. NTONSO","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,238,273.8,120
"1245",50707,"Home Economics","ADVENTIST GILRS SENIOR HIGH. SCH. NTONSO","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,227,266.4,100
"1246",50707,"Visual Arts","ADVENTIST GILRS SENIOR HIGH. SCH. NTONSO","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,211,262.75,44
"1247",50801,"Agriculture","DWAMENA AKENTEN SENIOR HIGH. SCHOOL, OFFINSO","Offinso",-1.89086854457855,7.34876441955566,266,291.7125,80
"1248",50801,"Business","DWAMENA AKENTEN SENIOR HIGH. SCHOOL, OFFINSO","Offinso",-1.89086854457855,7.34876441955566,286,307.9375,80
"1249",50801,"General Arts","DWAMENA AKENTEN SENIOR HIGH. SCHOOL, OFFINSO","Offinso",-1.89086854457855,7.34876441955566,302,321.358333333333,120
"1250",50801,"General Science","DWAMENA AKENTEN SENIOR HIGH. SCHOOL, OFFINSO","Offinso",-1.89086854457855,7.34876441955566,277,305.8375,80
"1251",50801,"Home Economics","DWAMENA AKENTEN SENIOR HIGH. SCHOOL, OFFINSO","Offinso",-1.89086854457855,7.34876441955566,272,292.925,80
"1252",50802,"Business","AKUMADAN SENIOR HIGH. SCHOOL, AKUMADAN","Offinso",-1.89086854457855,7.34876441955566,250,276.0125,80
"1253",50802,"General Arts","AKUMADAN SENIOR HIGH. SCHOOL, AKUMADAN","Offinso",-1.89086854457855,7.34876441955566,207,258.563333333333,300
"1254",50802,"Home Economics","AKUMADAN SENIOR HIGH. SCHOOL, AKUMADAN","Offinso",-1.89086854457855,7.34876441955566,249,269.925,40
"1255",50802,"Visual Arts","AKUMADAN SENIOR HIGH. SCHOOL, AKUMADAN","Offinso",-1.89086854457855,7.34876441955566,252,271.5,30
"1256",50803,"Agriculture","NAMONG SENIOR HIGH SCHOOL, NAMONG","Offinso",-1.89086854457855,7.34876441955566,238,263.34,200
"1257",50803,"Home Economics","NAMONG SENIOR HIGH SCHOOL, NAMONG","Offinso",-1.89086854457855,7.34876441955566,221,258.84,50
"1258",50803,"Technical","NAMONG SENIOR HIGH SCHOOL, NAMONG","Offinso",-1.89086854457855,7.34876441955566,209,254.14,100
"1259",50804,"Agriculture","ST JEROME SENIOR HIGH. SCHOOL, ABOFOUR","Offinso",-1.89086854457855,7.34876441955566,214,254.451612903226,31
"1260",50804,"Business","ST JEROME SENIOR HIGH. SCHOOL, ABOFOUR","Offinso",-1.89086854457855,7.34876441955566,211,252.76,25
"1261",50804,"General Arts","ST JEROME SENIOR HIGH. SCHOOL, ABOFOUR","Offinso",-1.89086854457855,7.34876441955566,220,264.710526315789,38
"1262",50804,"Home Economics","ST JEROME SENIOR HIGH. SCHOOL, ABOFOUR","Offinso",-1.89086854457855,7.34876441955566,212,245.434782608696,23
"1263",50901,"Agriculture","EJURAMAN ANGLICAN SENIOR HIGH. SCHOOL, EJURA","Ejura/Sekyedumase (Ejura)",-1.36796534061432,7.46287393569946,211,250.148936170213,47
"1264",50901,"General Arts","EJURAMAN ANGLICAN SENIOR HIGH. SCHOOL, EJURA","Ejura/Sekyedumase (Ejura)",-1.36796534061432,7.46287393569946,217,254.441666666667,120
"1265",50901,"General Science","EJURAMAN ANGLICAN SENIOR HIGH. SCHOOL, EJURA","Ejura/Sekyedumase (Ejura)",-1.36796534061432,7.46287393569946,231,265.315789473684,19
"1266",50901,"Home Economics","EJURAMAN ANGLICAN SENIOR HIGH. SCHOOL, EJURA","Ejura/Sekyedumase (Ejura)",-1.36796534061432,7.46287393569946,212,254.909090909091,44
"1267",50901,"Visual Arts","EJURAMAN ANGLICAN SENIOR HIGH. SCHOOL, EJURA","Ejura/Sekyedumase (Ejura)",-1.36796534061432,7.46287393569946,219,249.807692307692,26
"1268",50902,"Agriculture","SEKYEDUMASE SENIOR HIGH. SCHOOL, SEKYEDUMASE","Ejura/Sekyedumase (Ejura)",-1.36796534061432,7.46287393569946,217,260.916666666667,12
"1269",50902,"Business","SEKYEDUMASE SENIOR HIGH. SCHOOL, SEKYEDUMASE","Ejura/Sekyedumase (Ejura)",-1.36796534061432,7.46287393569946,224,263.117647058824,17
"1270",50902,"General Arts","SEKYEDUMASE SENIOR HIGH. SCHOOL, SEKYEDUMASE","Ejura/Sekyedumase (Ejura)",-1.36796534061432,7.46287393569946,216,265.190476190476,42
"1271",50902,"Home Economics","SEKYEDUMASE SENIOR HIGH. SCHOOL, SEKYEDUMASE","Ejura/Sekyedumase (Ejura)",-1.36796534061432,7.46287393569946,223,252.555555555556,18
"1272",51001,"Business","AGOGO STATE COLLEGE, AGOGO","Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349,267,292.222222222222,108
"1273",51001,"General Arts","AGOGO STATE COLLEGE, AGOGO","Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349,269,291.996031746032,252
"1274",51001,"General Science","AGOGO STATE COLLEGE, AGOGO","Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349,272,296.925,40
"1275",51002,"Agriculture","KONONGO ODUMASE SENIOR HIGH. SCHOOL, ODUMASE","Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349,331,345.8,40
"1276",51002,"Business","KONONGO ODUMASE SENIOR HIGH. SCHOOL, ODUMASE","Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349,335,351.361538461538,130
"1277",51002,"General Arts","KONONGO ODUMASE SENIOR HIGH. SCHOOL, ODUMASE","Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349,347,359.042016806723,119
"1278",51002,"General Science","KONONGO ODUMASE SENIOR HIGH. SCHOOL, ODUMASE","Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349,337,357.361538461538,130
"1279",51002,"Home Economics","KONONGO ODUMASE SENIOR HIGH. SCHOOL, ODUMASE","Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349,333,346.9,40
"1280",51002,"Visual Arts","KONONGO ODUMASE SENIOR HIGH. SCHOOL, ODUMASE","Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349,348,363,40
"1281",51003,"Business","COLLINS SENIOR HIGH./COMMERCIAL SCH., AGOGO","Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349,220,258.26875,160
"1282",51003,"General Arts","COLLINS SENIOR HIGH./COMMERCIAL SCH., AGOGO","Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349,222,253.0625,160
"1283",51003,"General Science","COLLINS SENIOR HIGH./COMMERCIAL SCH., AGOGO","Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349,221,261.263157894737,38
"1284",51003,"Home Economics","COLLINS SENIOR HIGH./COMMERCIAL SCH., AGOGO","Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349,238,260.975,40
"1285",51004,"Agriculture","OWERRIMAN SENIOR HIGH. SCHOOL, DOMEABRA","Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349,219,250.026315789474,38
"1286",51004,"General Arts","OWERRIMAN SENIOR HIGH. SCHOOL, DOMEABRA","Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349,208,250.05,40
"1287",51004,"General Science","OWERRIMAN SENIOR HIGH. SCHOOL, DOMEABRA","Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349,221,233.5,4
"1288",51004,"Home Economics","OWERRIMAN SENIOR HIGH. SCHOOL, DOMEABRA","Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349,214,237.285714285714,14
"1289",51004,"Technical","OWERRIMAN SENIOR HIGH. SCHOOL, DOMEABRA","Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349,221,256.4375,16
"1290",51101,"Agriculture","JUASO DAY SENIOR HIGH/TECHNICAL SCHOOL, JUASO","Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996,208,250.909090909091,66
"1291",51101,"General Arts","JUASO DAY SENIOR HIGH/TECHNICAL SCHOOL, JUASO","Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996,219,257.84,100
"1292",51101,"General Science","JUASO DAY SENIOR HIGH/TECHNICAL SCHOOL, JUASO","Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996,225,266.238095238095,21
"1293",51101,"Home Economics","JUASO DAY SENIOR HIGH/TECHNICAL SCHOOL, JUASO","Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996,208,250.473684210526,76
"1294",51101,"Technical","JUASO DAY SENIOR HIGH/TECHNICAL SCHOOL, JUASO","Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996,221,256.326086956522,46
"1295",51102,"Business","PRESBY SENIOR HIGH. SCHOOL, BOMPATA","Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996,229,259.922222222222,90
"1296",51102,"General Arts","PRESBY SENIOR HIGH. SCHOOL, BOMPATA","Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996,242,268.388888888889,90
"1297",51102,"General Science","PRESBY SENIOR HIGH. SCHOOL, BOMPATA","Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996,242,282.56,25
"1298",51102,"Home Economics","PRESBY SENIOR HIGH. SCHOOL, BOMPATA","Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996,242,266.775,40
"1299",51102,"Visual Arts","PRESBY SENIOR HIGH. SCHOOL, BOMPATA","Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996,204,253.230769230769,39
"1300",51103,"Agriculture","OFOASE SENIOR HIGH/TECHNICAL SCHOOL, OFOASE","Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996,213,246,14
"1301",51103,"General Arts","OFOASE SENIOR HIGH/TECHNICAL SCHOOL, OFOASE","Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996,215,271.3125,16
"1302",51103,"Home Economics","OFOASE SENIOR HIGH/TECHNICAL SCHOOL, OFOASE","Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996,218,258.277777777778,18
"1303",51103,"Technical","OFOASE SENIOR HIGH/TECHNICAL SCHOOL, OFOASE","Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996,232,252.0625,16
"1304",51201,"Business","DOMPOASE SENIOR HIGH. SCHOOL, DOMPOASE","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269,240,272.23,200
"1305",51201,"General Arts","DOMPOASE SENIOR HIGH. SCHOOL, DOMPOASE","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269,286,308.42,150
"1306",51201,"General Science","DOMPOASE SENIOR HIGH. SCHOOL, DOMPOASE","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269,245,285.1,50
"1307",51201,"Home Economics","DOMPOASE SENIOR HIGH. SCHOOL, DOMPOASE","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269,276,297.469387755102,49
"1308",51202,"Agriculture","OBUASI SENIOR HIGH./TECH. SCHOOL, OBUASI","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269,293,314.84,50
"1309",51202,"Business","OBUASI SENIOR HIGH./TECH. SCHOOL, OBUASI","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269,302,326.627272727273,110
"1310",51202,"General Arts","OBUASI SENIOR HIGH./TECH. SCHOOL, OBUASI","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269,327,343.81,100
"1311",51202,"General Science","OBUASI SENIOR HIGH./TECH. SCHOOL, OBUASI","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269,274,320.516666666667,120
